,X,rate.x.nM.hr,rate.1.nM.hr,rate.2.nM.hr,rate.3.nM.hr,mean.rate.nM.hr,sd.rate.nM.hr,kcrate.x.nM.hr,kcrate.1.nM.hr,kcrate.2.nM.hr,kcrate.3.nM.hr,mean.kcrate.nM.hr,sd.kcrate.nM.hr
184,stn18-dB-LV-A3-ara-t3,0.639289189,0.489514416,0.371509084,0.453678464,0.438233988,0.060499698,0,0,0,0,0,0
185,stn18-dB-LV-A3-ara-t4,0.091043138,0.569930385,0.457146335,0.534534752,0.520537157,0.057680239,0,0.478887247,0.366103198,0.443491614,0.42949402,0.057680239
186,stn18-dB-LV-A3-ara-t5,0.025823845,0.362860183,0.320053385,0.225610325,0.302841298,0.070225158,0,0.337036338,0.29422954,0.19978648,0.277017453,0.070225158
187,stn18-dB-LV-A3-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
188,stn18-dB-LV-A3-chn-t1,8.292054397,3.747624841,5.470207138,2.394893179,3.870908386,1.541359177,0,0,0,0,0,0
189,stn18-dB-LV-A3-chn-t2,4.625593305,4.552293252,6.546965494,3.586784309,4.895347685,1.509613501,0,0,1.921372189,0,0.640457396,1.109304751
190,stn18-dB-LV-A3-chn-t3,1.840226569,3.468174148,5.265804353,3.350979387,4.028319296,1.073294276,0,1.627947579,3.425577784,1.510752818,2.188092727,1.073294276
191,stn18-dB-LV-A3-chn-t4,1.345759733,3.320770189,4.087052416,3.034993119,3.480938574,0.544010685,0,1.975010456,2.741292683,1.689233386,2.135178842,0.544010685
192,stn18-dB-LV-A3-chn-t5,1.651833654,2.077811125,2.488154947,1.976721164,2.180895745,0.27085228,0,0.425977472,0.836321293,0.324887511,0.529062092,0.27085228
193,stn18-dB-LV-A3-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
194,stn18-dB-LV-A3-fuc-t1,1.045532783,0.47642877,0.387070164,0.549767935,0.471088956,0.081480221,0,0,0,0,0,0
195,stn18-dB-LV-A3-fuc-t2,1.336499789,1.271476674,1.03446185,0.709571863,1.005170129,0.282095299,0,0,0,0,0,0
196,stn18-dB-LV-A3-fuc-t3,0.315940846,0.285747039,0.305432109,1.378217328,0.656465492,0.625132914,0,0,0,0,0,0
197,stn18-dB-LV-A3-fuc-t4,0.83510189,1.554190915,0.718700172,0.501150706,0.924680598,0.555917595,0,0,0,0,0,0
198,stn18-dB-LV-A3-fuc-t5,0.672734949,1.288100374,1.189180212,2.321113434,1.599464673,0.62692025,0,0,0,0,0,0
199,stn18-dB-LV-A3-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
200,stn18-dB-LV-A3-lam-t1,0.06320503,4.400465833,5.951299467,6.928090253,5.759951851,1.274630038,0,4.337260803,5.888094437,6.864885223,5.696746821,1.274630038
201,stn18-dB-LV-A3-lam-t2,0.041932841,3.39455456,4.608799921,4.120218246,4.041190909,0.610968034,0,3.352621719,4.56686708,4.078285406,3.999258068,0.610968034
202,stn18-dB-LV-A3-lam-t3,2.210509389,3.008988853,3.415057227,3.087053066,3.170366382,0.215473229,0,0.798479464,1.204547838,0.876543677,0.959856993,0.215473229
203,stn18-dB-LV-A3-lam-t4,2.17003543,2.441911783,2.745755731,2.682620191,2.623429235,0.16033703,0,0.271876353,0.575720301,0.512584761,0.453393805,0.16033703
204,stn18-dB-LV-A3-lam-t5,1.312324575,1.631095545,1.692427946,1.493845005,1.605789499,0.101681331,0,0.318770969,0.380103371,0.181520429,0.293464923,0.101681331
205,stn18-dB-LV-A3-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
206,stn18-dB-LV-A3-pul-t1,5.657801657,1.067398781,0.49692262,0.71953074,0.761284047,0.287520897,0,0,0,0,0,0
207,stn18-dB-LV-A3-pul-t2,3.747287682,0.979199738,1.12744851,0.918754657,1.008467635,0.107381276,0,0,0,0,0,0
208,stn18-dB-LV-A3-pul-t3,1.834217631,1.024538612,1.282917227,1.489557682,1.265671174,0.232988742,0,0,0,0,0,0
209,stn18-dB-LV-A3-pul-t4,1.343720075,1.267552913,1.490598553,1.425681101,1.394610856,0.114722968,0,0,0.146878478,0.081961026,0.076279835,0.073603864
210,stn18-dB-LV-A3-pul-t5,0.83431812,0.995766668,1.130254695,1.103960381,1.076660581,0.071279146,0,0.161448548,0.295936575,0.269642261,0.242342461,0.071279146
211,stn18-dB-LV-A3-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
212,stn18-dB-LV-A3-xyl-t1,0.042910869,0.678570571,0.307703204,0.090814559,0.359029445,0.297220574,0,0,0,0,0,0
213,stn18-dB-LV-A3-xyl-t2,0.031476408,3.711370812,2.282037715,3.22256176,3.071990095,0.726465516,0,3.679894404,2.250561307,3.191085352,3.040513688,0.726465516
214,stn18-dB-LV-A3-xyl-t3,0.011740187,8.633661439,8.681666038,8.750727228,8.688684902,0.058847668,0,8.621921252,8.669925852,8.738987041,8.676944715,0.058847668
215,stn18-dB-LV-A3-xyl-t4,0.006701439,5.916302446,5.881116563,5.935759615,5.911059541,0.027696242,0,5.909601007,5.874415125,5.929058177,5.904358103,0.027696242
216,stn18-dB-LV-A3-xyl-t5,0.001496686,3.052125655,3.028466977,3.03851061,3.039701081,0.011874181,0,3.05062897,3.026970292,3.037013925,3.038204395,0.011874181
217,stn18-dC-LV-A1-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
218,stn18-dC-LV-A1-ara-t1,0.027413952,0.164148785,0.176984643,0.268027514,0.203053648,0.056633844,0,0,0,0,0,0
219,stn18-dC-LV-A1-ara-t2,0.01120014,0.061140493,0.117236129,0.336452902,0.171609841,0.145487477,0,0,0,0,0,0
220,stn18-dC-LV-A1-ara-t3,0.206143058,0.121598166,0.107958857,0.191324723,0.140293915,0.044717057,0,0,0,0,0,0
221,stn18-dC-LV-A1-ara-t4,0.141268666,0.639506419,0.401861196,0.346450765,0.462606127,0.155685144,0,0.498237753,0.26059253,0.205182099,0.321337461,0.155685144
222,stn18-dC-LV-A1-ara-t5,0.026489614,0.846867519,0.383809284,0.888750881,0.706475895,0.280221091,0,0.820377904,0.35731967,0.862261266,0.67998628,0.280221091
223,stn18-dC-LV-A1-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
224,stn18-dC-LV-A1-chn-t1,0.630500156,1.497290227,4.660518996,0.392011111,2.183273445,2.215393785,0,0,0,0,0,0
225,stn18-dC-LV-A1-chn-t2,1.21309146,0.649443505,2.727251948,3.073429248,2.150041567,1.311032261,0,0,1.514160488,1.860337788,1.124832759,0.98939185
226,stn18-dC-LV-A1-chn-t3,0.586105113,1.904632462,3.828446231,4.029245162,3.254107952,1.172984708,0,1.318527349,3.242341117,3.443140049,2.668002838,1.172984708
227,stn18-dC-LV-A1-chn-t4,0.485380972,2.75799458,4.395080842,3.753027387,3.635367603,0.824861034,0,2.272613608,3.90969987,3.267646414,3.149986631,0.824861034
228,stn18-dC-LV-A1-chn-t5,1.028353834,1.795783787,2.12371876,2.265047549,2.061516699,0.24073625,0,0.767429953,1.095364926,1.236693715,1.033162865,0.24073625
229,stn18-dC-LV-A1-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
230,stn18-dC-LV-A1-fuc-t1,0.006754235,1.986426384,0.000583452,2.015824455,1.334278097,1.155106972,0,0,0,0,0,0
231,stn18-dC-LV-A1-fuc-t2,0.003889599,0,0.00323023,7.009728754,2.337652995,4.046136619,0,0,0,0,0,0
232,stn18-dC-LV-A1-fuc-t3,1.213891324,1.073220786,0.351618826,0.900279526,0.775039713,0.376750721,0,0,0,0,0,0
233,stn18-dC-LV-A1-fuc-t4,0.45224433,0.926902643,0.079133634,0.71375367,0.573263316,0.441000258,0,0,0,0,0,0
234,stn18-dC-LV-A1-fuc-t5,0.457419858,1.775753015,0.651158163,1.144230837,1.190380672,0.563716019,0,1.318333156,0.193738305,0.686810978,0.732960813,0.563716019
235,stn18-dC-LV-A1-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
236,stn18-dC-LV-A1-lam-t1,0.521318317,4.555358044,2.986118152,3.793572137,3.778349445,0.784730691,0,4.034039727,2.464799835,3.27225382,3.257031127,0.784730691
237,stn18-dC-LV-A1-lam-t2,0.444448007,NA,5.887440689,6.073363259,5.980401974,0.13146711,0,NA,5.442992683,5.628915253,NA,NA
238,stn18-dC-LV-A1-lam-t3,0.367730167,3.869652619,3.836742761,3.993649528,3.900014969,0.082742598,0,3.501922452,3.469012594,3.625919361,3.532284802,0.082742598
239,stn18-dC-LV-A1-lam-t4,0.544927562,2.892071202,3.004852869,3.268335184,3.055086418,0.193096357,0,2.34714364,2.459925307,2.723407622,2.510158856,0.193096357
240,stn18-dC-LV-A1-lam-t5,1.02636465,1.868600261,2.047422265,2.095028801,2.003683776,0.11938284,0,0.842235611,1.021057614,1.068664151,0.977319125,0.11938284
241,stn18-dC-LV-A1-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
242,stn18-dC-LV-A1-pul-t1,0.897887961,0.012620354,0.600070808,0.014474286,0.209055149,0.338630763,0,0,0,0,0,0
243,stn18-dC-LV-A1-pul-t2,0.519433457,0.094039572,0.49984874,0.323824806,0.305904373,0.20349724,0,0,0,0,0,0
244,stn18-dC-LV-A1-pul-t3,0.922854793,0.430257628,0.480168247,0.447758225,0.452728033,0.025323738,0,0,0,0,0,0
245,stn18-dC-LV-A1-pul-t4,1.00875978,0.505436536,0.503219104,0.522131401,0.510262347,0.010338524,0,0,0,0,0,0
246,stn18-dC-LV-A1-pul-t5,0.488768969,0.57829205,0.627681814,0.662280413,0.622751426,0.042210696,0,0.08952308,0.138912844,0.173511444,0.133982456,0.042210696
247,stn18-dC-LV-A1-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
248,stn18-dC-LV-A1-xyl-t1,0.020654422,0,0.539479344,0.002432473,0.180637272,0.31076873,0,0,0,0,0,0
249,stn18-dC-LV-A1-xyl-t2,0.01312901,8.580069808,7.043705862,3.343793128,6.322522933,2.69160305,0,0,0,0,0,0
250,stn18-dC-LV-A1-xyl-t3,0.004583238,7.61477606,7.486002877,7.598714645,7.566497861,0.070171747,0,7.610192822,7.481419639,7.594131407,7.561914622,0.070171747
251,stn18-dC-LV-A1-xyl-t4,0.00253158,5.443438686,5.424876694,5.276313287,5.381542889,0.091602886,0,5.440907107,5.422345114,5.273781707,5.379011309,0.091602886
252,stn18-dC-LV-A1-xyl-t5,0.001746019,2.823809401,2.751119973,2.824780062,2.799903145,0.042250254,0,2.822063382,2.749373954,2.823034042,2.798157126,0.042250254
253,stn18-dC-LV-A2-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
254,stn18-dC-LV-A2-ara-t1,1.567633032,0.003404271,0.00868924,0,0.00403117,0.00437841,0,0,0,0,0,0
255,stn18-dC-LV-A2-ara-t2,2.75875066,0.097202676,0.323928801,0.420060559,0.280397345,0.165772567,0,0,0,0,0,0
256,stn18-dC-LV-A2-ara-t3,1.631809228,0.041065632,0.361422246,0.142117518,0.181535132,0.16377546,0,0,0,0,0,0
257,stn18-dC-LV-A2-ara-t4,1.075934279,0.050463562,0.058546782,0.071640273,0.060216872,0.010686682,0,0,0,0,0,0
258,stn18-dC-LV-A2-ara-t5,0.391953042,0.075394526,0.046049458,0.086286101,0.069243361,0.020811643,0,0,0,0,0,0
259,stn18-dC-LV-A2-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
260,stn18-dC-LV-A2-chn-t1,7.406134779,1.487564511,0,0.526281013,0.671281842,0.754308275,0,0,0,0,0,0
261,stn18-dC-LV-A2-chn-t2,3.426819572,0.011385782,0,0.515594405,0.175660062,0.294446815,0,0,0,0,0,0
262,stn18-dC-LV-A2-chn-t3,1.090433091,3.461681614,3.764612801,3.68621657,3.637503662,0.157230839,0,2.371248522,2.67417971,2.595783479,2.54707057,0.157230839
263,stn18-dC-LV-A2-chn-t4,1.337758276,2.384024661,3.102024371,3.047735526,2.844594853,0.399788064,0,1.046266385,1.764266095,1.70997725,1.506836577,0.399788064
264,stn18-dC-LV-A2-chn-t5,1.442424901,2.11214753,2.220367199,2.177368036,2.169960922,0.054488744,0,0.669722628,0.777942297,0.734943135,0.72753602,0.054488744
265,stn18-dC-LV-A2-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
266,stn18-dC-LV-A2-fuc-t1,0,0.004811874,0.009449063,3.116546041,1.043602326,1.795223415,0,0,0,0,0,0
267,stn18-dC-LV-A2-fuc-t2,0.794073133,0.044466387,0.124477271,1.176902982,0.448615547,0.631982893,0,0,0,0,0,0
268,stn18-dC-LV-A2-fuc-t3,1.000111299,0.202767596,0.319059638,1.352919626,0.62491562,0.633145587,0,0,0,0,0,0
269,stn18-dC-LV-A2-fuc-t4,0.845356561,0.316508214,0.078085543,0.4923962,0.295663319,0.207940406,0,0,0,0,0,0
270,stn18-dC-LV-A2-fuc-t5,0.933748752,0.45270101,0.146639787,0.389707063,0.32968262,0.161618589,0,0,0,0,0,0
271,stn18-dC-LV-A2-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
272,stn18-dC-LV-A2-lam-t1,2.578106934,0.044233419,0.054822607,0.059322796,0.052792941,0.00774674,0,0,0,0,0,0
273,stn18-dC-LV-A2-lam-t2,1.041225363,0.015790219,0.026292829,0.017639067,0.019907372,0.005606702,0,0,0,0,0,0
274,stn18-dC-LV-A2-lam-t3,0.70095976,3.63676932,3.963138796,4.482622968,4.027510361,0.426585129,0,2.93580956,3.262179036,3.781663208,3.326550601,0.426585129
275,stn18-dC-LV-A2-lam-t4,0.455713646,2.783121816,2.724718603,2.53423457,2.680691663,0.130153732,0,2.32740817,2.269004957,2.078520924,2.224978017,0.130153732
276,stn18-dC-LV-A2-lam-t5,1.241677851,1.654346978,1.705420277,2.02407682,1.794614692,0.200354116,0,0.412669128,0.463742426,0.782398969,0.552936841,0.200354116
277,stn18-dC-LV-A2-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
278,stn18-dC-LV-A2-pul-t1,7.794741627,0.439369163,0.073230705,0.916093793,0.47623122,0.422638918,0,0,0,0,0,0
279,stn18-dC-LV-A2-pul-t2,1.550906467,0.350997296,0.153368846,0.130400366,0.211588836,0.121276242,0,0,0,0,0,0
280,stn18-dC-LV-A2-pul-t3,2.042780301,0.522218442,1.131320323,0.868056748,0.840531838,0.30548239,0,0,0,0,0,0
281,stn18-dC-LV-A2-pul-t4,1.027306055,0.468836814,0.552589471,0.924529163,0.648651816,0.242558982,0,0,0,0,0,0
282,stn18-dC-LV-A2-pul-t5,0.413157579,0.640448859,0.638983395,0.857258665,0.712230306,0.12560038,0,0.22729128,0.225825816,0.444101086,0.299072727,0.12560038
283,stn18-dC-LV-A2-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
284,stn18-dC-LV-A2-xyl-t1,0,1.148892353,1.075338632,0.01523913,0.746490038,0.634348843,0,0,0,0,0,0
285,stn18-dC-LV-A2-xyl-t2,0.014247574,0.205026409,0.160597418,0.012666931,0.126096919,0.10071373,0,0,0,0,0,0
286,stn18-dC-LV-A2-xyl-t3,0,8.001602487,8.589547815,8.28956317,8.293571157,0.293993155,0,8.001602487,8.589547815,8.28956317,8.293571157,0.293993155
287,stn18-dC-LV-A2-xyl-t4,0.011772189,5.246502606,5.377791445,5.07576302,5.233352357,0.151443023,0,5.234730417,5.366019256,5.063990831,5.221580168,0.151443023
288,stn18-dC-LV-A2-xyl-t5,0.001184646,2.661949627,2.780272145,2.618207711,2.686809828,0.083843559,0,2.660764982,2.7790875,2.617023066,2.685625182,0.083843559
289,stn18-dC-LV-A3-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
290,stn18-dC-LV-A3-ara-t1,2.75680993,0.006080367,0.005819073,0.333940974,0.115280138,0.189365884,0,0,0,0,0,0
291,stn18-dC-LV-A3-ara-t2,0.665181072,0.446878386,0.712130584,0.815603851,0.658204274,0.190185836,0,0,0,0,0,0
292,stn18-dC-LV-A3-ara-t3,0.997666069,0.408267095,0.3619588,0.518082628,0.429436174,0.080185784,0,0,0,0,0,0
293,stn18-dC-LV-A3-ara-t4,0.518423372,0.133954276,0.303730584,0.354985359,0.264223407,0.115690526,0,0,0,0,0,0
294,stn18-dC-LV-A3-ara-t5,0.342467074,0.125068855,0.154201669,0.160658455,0.146642993,0.01896062,0,0,0,0,0,0
295,stn18-dC-LV-A3-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
296,stn18-dC-LV-A3-chn-t1,14.4504968,0.535059558,0.224956343,4.375973853,1.711996585,2.312276404,0,0,0,0,0,0
297,stn18-dC-LV-A3-chn-t2,0,0.005564298,2.379067426,3.447608336,1.94408002,1.761768238,0,0,0,0,0,0
298,stn18-dC-LV-A3-chn-t3,0.924083825,1.096101857,1.674957619,1.534144481,1.435067986,0.301878473,0,0,0,0,0,0
299,stn18-dC-LV-A3-chn-t4,0.994401168,1.17324904,0.032404345,1.801982389,1.002545258,0.897054318,0,0,0,0,0,0
300,stn18-dC-LV-A3-chn-t5,1.439279216,0.932589211,0.706745775,1.319477257,0.986270748,0.309872954,0,0,0,0,0,0
301,stn18-dC-LV-A3-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
302,stn18-dC-LV-A3-fuc-t1,13.49844131,0.255062963,0.407596025,0.304951494,0.322536827,0.07777221,0,0,0,0,0,0
303,stn18-dC-LV-A3-fuc-t2,3.683966938,1.621434611,1.731333201,0.464506543,1.272424785,0.701832131,0,0,0,0,0,0
304,stn18-dC-LV-A3-fuc-t3,5.030084848,0.607389475,1.041371228,0.585307972,0.744689558,0.257170971,0,0,0,0,0,0
305,stn18-dC-LV-A3-fuc-t4,2.582830182,0.323348942,0.560648343,0.490630078,0.458209121,0.121926578,0,0,0,0,0,0
306,stn18-dC-LV-A3-fuc-t5,1.964686615,0.457910649,0.308396551,0.259751754,0.342019652,0.103269655,0,0,0,0,0,0
307,stn18-dC-LV-A3-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
308,stn18-dC-LV-A3-lam-t1,2.654737889,0.044505443,0.039949559,0.764482358,0.28297912,0.417000258,0,0,0,0,0,0
309,stn18-dC-LV-A3-lam-t2,1.589516248,0.009259657,0.008478846,0,0.005912834,0.005135526,0,0,0,0,0,0
310,stn18-dC-LV-A3-lam-t3,0.568245405,3.219788574,3.497451466,3.445347041,3.387529027,0.147585102,0,2.65154317,2.929206061,2.877101636,2.819283622,0.147585102
311,stn18-dC-LV-A3-lam-t4,0.420838336,2.454414915,2.384611136,2.272383029,2.370469693,0.091836197,0,2.033576578,1.9637728,1.851544693,1.949631357,0.091836197
312,stn18-dC-LV-A3-lam-t5,1.542464535,1.446205594,1.44072079,1.440099292,1.442341892,0.003360463,0,0,0,0,0,0
313,stn18-dC-LV-A3-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
314,stn18-dC-LV-A3-pul-t1,8.24329656,0.021315438,0.038695909,0.004101681,0.021371009,0.017297181,0,0,0,0,0,0
315,stn18-dC-LV-A3-pul-t2,6.453902038,0.484747778,0.001838772,0.043467573,0.176684708,0.26760116,0,0,0,0,0,0
316,stn18-dC-LV-A3-pul-t3,2.341607267,0.125122263,0.101248791,0.908906571,0.378425875,0.459564808,0,0,0,0,0,0
317,stn18-dC-LV-A3-pul-t4,1.48478993,0.080086618,0.091410145,0.072330911,0.081275891,0.009595054,0,0,0,0,0,0
318,stn18-dC-LV-A3-pul-t5,0.336905563,0.140335718,0.050421339,0.43289888,0.207885312,0.199986195,0,0,0,0.095993317,0.031997772,0.055421767
319,stn18-dC-LV-A3-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
320,stn18-dC-LV-A3-xyl-t1,0.013744051,0.00565248,0.090820121,0.041152681,0.045875094,0.042779758,0,0,0,0,0,0
321,stn18-dC-LV-A3-xyl-t2,0.036414687,0.009077014,0.00680405,0.004745704,0.006875589,0.002166541,0,0,0,0,0,0
322,stn18-dC-LV-A3-xyl-t3,0.002919842,0.119001251,0.222965849,0.124029893,0.155332331,0.058626286,0,0,0,0,0,0
323,stn18-dC-LV-A3-xyl-t4,0.002299823,0.001648785,0.091675088,0.044713409,0.046012427,0.045027207,0,0,0,0,0,0
324,stn18-dC-LV-A3-xyl-t5,0.058500238,0.047621056,0.090978953,0.083492506,0.074030838,0.023175832,0,0,0,0,0,0
325,stn19-dA-LV-A1-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
326,stn19-dA-LV-A1-ara-t1,0.388480306,0.223775801,0.174981567,0.095660942,0.164806103,0.064660725,0,0,0,0,0,0
327,stn19-dA-LV-A1-ara-t2,0.190768757,0.015109018,0.468748686,0.008183418,0.164013707,0.26393095,0,0,0,0,0,0
328,stn19-dA-LV-A1-ara-t3,0.084359856,1.48019223,2.844836403,2.981658729,2.435562454,0.830198341,0,1.395832374,2.760476548,2.897298873,2.351202598,0.830198341
329,stn19-dA-LV-A1-ara-t4,0.058874888,4.454608486,4.475814142,4.520854677,4.483759102,0.033830183,0,4.395733598,4.416939253,4.461979789,4.424884214,0.033830183
330,stn19-dA-LV-A1-ara-t5,0.025589165,2.377181161,2.398688543,2.340806554,2.372225419,0.02925749,0,2.351591995,2.373099378,2.315217388,2.346636254,0.02925749
331,stn19-dA-LV-A1-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
332,stn19-dA-LV-A1-chn-t1,0.570330669,0.808014346,1.831815129,3.302543434,1.98079097,1.253919533,0,0.237683677,1.261484461,2.732212766,1.410460301,1.253919533
333,stn19-dA-LV-A1-chn-t2,0.088249147,NA,6.888381457,7.658328965,7.273355211,0.544435104,0,NA,6.800132309,7.570079817,7.185106063,0.544435104
334,stn19-dA-LV-A1-chn-t3,0.108999748,2.324613148,3.161689043,4.761307848,3.415870013,1.2380736,0,2.2156134,3.052689295,4.6523081,3.306870265,1.2380736
335,stn19-dA-LV-A1-chn-t4,1.986478883,NA,3.170472582,3.282904199,3.22668839,0.079501159,0,NA,1.183993698,1.296425316,1.240209507,0.079501159
336,stn19-dA-LV-A1-chn-t5,2.385202894,NA,1.764491031,1.95293677,1.858713901,0.133251259,0,NA,0,0,0,0
337,stn19-dA-LV-A1-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
338,stn19-dA-LV-A1-fuc-t1,3.238766625,1.688894026,1.415817738,3.87176518,2.325492315,1.346054418,0,0,0,0,0,0
339,stn19-dA-LV-A1-fuc-t2,3.000420228,3.658754483,0.595814217,1.10377907,1.786115923,1.641520166,0,0,0,0,0,0
340,stn19-dA-LV-A1-fuc-t3,1.119444042,1.151239945,0.77364276,1.403836271,1.109572992,0.317156218,0,0,0,0,0,0
341,stn19-dA-LV-A1-fuc-t4,2.49367064,1.163850593,0.519400675,1.117520771,0.93359068,0.359446287,0,0,0,0,0,0
342,stn19-dA-LV-A1-fuc-t5,2.025053934,0.968042074,0.456609488,0.744614481,0.723088681,0.256394896,0,0,0,0,0,0
343,stn19-dA-LV-A1-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
344,stn19-dA-LV-A1-lam-t1,1.617858911,3.142240488,1.928566659,4.274458805,3.115088651,1.173181745,0,1.524381576,0.310707748,2.656599893,1.497229739,1.173181745
345,stn19-dA-LV-A1-lam-t2,0.788464918,4.188192532,NA,4.268263841,4.228228187,0.056618966,0,3.399727614,NA,3.479798923,3.439763269,0.056618966
346,stn19-dA-LV-A1-lam-t3,1.361835278,3.134689945,NA,3.600948485,3.367819215,0.329694576,0,1.772854667,NA,2.239113207,2.005983937,0.329694576
347,stn19-dA-LV-A1-lam-t4,2.972126637,NA,NA,2.306636514,2.306636514,NA,0,NA,NA,0,0,NA
348,stn19-dA-LV-A1-lam-t5,1.819717886,NA,NA,1.295096067,1.295096067,NA,0,NA,NA,0,0,NA
349,stn19-dA-LV-A1-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
350,stn19-dA-LV-A1-pul-t1,2.632785297,0.017104905,0.089718873,1.363598552,0.490140777,0.757307442,0,0,0,0,0,0
351,stn19-dA-LV-A1-pul-t2,1.257441512,0.026146395,0.155656853,0.293628644,0.158477297,0.133763428,0,0,0,0,0,0
352,stn19-dA-LV-A1-pul-t3,0.669328244,0.239081407,0.25508375,0.322150317,0.272105158,0.044072749,0,0,0,0,0,0
353,stn19-dA-LV-A1-pul-t4,1.696955464,0.262803552,0.145852348,0.197888236,0.202181379,0.05859368,0,0,0,0,0,0
354,stn19-dA-LV-A1-pul-t5,0.415954366,0.200894708,0.153173098,0.181471749,0.178513185,0.023997976,0,0,0,0,0,0
355,stn19-dA-LV-A1-xyl-t0,0,0,0,NA,0,0,0,0,0,0,0,0
356,stn19-dA-LV-A1-xyl-t1,0.363418374,0.193114076,0.115917931,NA,0.154516004,0.054585918,0,0,0,0,0,0
357,stn19-dA-LV-A1-xyl-t2,0.427049277,0.094721869,0.329812695,NA,0.212267282,0.166234317,0,0,0,0,0,0
358,stn19-dA-LV-A1-xyl-t3,0.159514279,2.505088492,1.777934378,NA,2.141511435,0.514175605,0,2.345574213,1.618420099,0,1.321331437,1.200677247
359,stn19-dA-LV-A1-xyl-t4,0.217639298,3.956879315,4.983116459,NA,4.469997887,0.725659244,0,3.739240017,4.765477161,0,2.834905726,2.508148426
360,stn19-dA-LV-A1-xyl-t5,0.170205023,2.988430631,2.853387557,NA,2.920909094,0.095489873,0,2.818225608,2.683182534,NA,2.750704071,0.095489873
361,stn19-dA-LV-A2-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
362,stn19-dA-LV-A2-ara-t1,0.046514899,0.433550979,0.023277296,0.214538824,0.223789033,0.205293201,0,0,0,0,0,0
363,stn19-dA-LV-A2-ara-t2,0.030842671,0.339035614,0.033836791,0.222206719,0.198359708,0.153990553,0,0,0,0,0,0
364,stn19-dA-LV-A2-ara-t3,0.112398423,4.249887451,1.049971993,0.369942586,1.88993401,2.071869972,0,4.137489027,0.93757357,0.257544163,1.777535587,2.071869972
365,stn19-dA-LV-A2-ara-t4,0.009495317,4.180646835,0.970199252,0.465599881,1.872148656,2.015075188,0,4.171151519,0.960703935,0.456104565,1.86265334,2.015075188
366,stn19-dA-LV-A2-ara-t5,0.107038818,2.225826913,2.118514446,2.208170816,2.184170725,0.057541243,0,2.118788095,2.011475627,2.101131998,2.077131907,0.057541243
367,stn19-dA-LV-A2-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
368,stn19-dA-LV-A2-chn-t1,0.513888333,0.686370667,0,1.543234705,0.743201791,0.773185405,0,0,0,0,0,0
369,stn19-dA-LV-A2-chn-t2,0.050232971,5.111388136,6.934092001,5.01579301,5.687091049,1.080991738,0,5.061155165,6.88385903,4.965560039,5.636858078,1.080991738
370,stn19-dA-LV-A2-chn-t3,0.112966534,5.564272545,5.432730311,5.256997402,5.418000086,0.154166267,0,5.451306011,5.319763777,5.144030868,5.305033552,0.154166267
371,stn19-dA-LV-A2-chn-t4,1.828843261,3.668966223,3.820666221,2.832584607,3.440739017,0.532110949,0,1.840122962,1.99182296,1.003741346,1.611895756,0.532110949
372,stn19-dA-LV-A2-chn-t5,2.257178071,1.891260215,2.036262538,2.378920551,2.102147768,0.250417249,0,0,0,0.12174248,0.040580827,0.070288054
373,stn19-dA-LV-A2-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
374,stn19-dA-LV-A2-fuc-t1,2.982350603,0.16003279,0.031576815,0.041381007,0.077663537,0.071502104,0,0,0,0,0,0
